timestamp,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2023-06-18 14:00:00,0.0,0.0,26.77,82.58,3.81
2023-06-18 15:00:00,0.0,0.0,26.49,82.09,3.59
2023-06-18 16:00:00,0.0,0.0,26.22,82.61,3.34
2023-06-18 17:00:00,0.0,0.0,26.05,83.32,3.3
2023-06-18 18:00:00,0.0,0.0,25.98,83.4,3.56
2023-06-18 19:00:00,0.0,0.0,26.0,82.47,4.18
2023-06-18 20:00:00,0.0,0.0,25.92,83.36,4.77
2023-06-18 21:00:00,0.0,0.0,25.76,85.07,5.15
2023-06-18 22:00:00,0.0,0.0,25.68,86.44,5.08
2023-06-18 23:00:00,0.0,0.0,25.69,87.37,4.76
2023-06-19 00:00:00,4.72,18.05,25.82,87.64,4.62
2023-06-19 01:00:00,70.78,148.88,26.61,84.27,4.99
2023-06-19 02:00:00,122.78,354.88,28.19,76.4,5.25
2023-06-19 03:00:00,169.88,561.72,30.14,67.57,5.44
2023-06-19 04:00:00,325.48,732.05,31.71,62.2,5.02
2023-06-19 05:00:00,378.27,845.2,32.81,59.78,4.2
2023-06-19 06:00:00,395.67,888.62,33.36,59.22,3.42
2023-06-19 07:00:00,481.1,862.78,33.5,59.53,2.86
2023-06-19 08:00:00,335.62,768.22,33.22,61.69,2.37
2023-06-19 09:00:00,290.95,614.92,32.95,64.32,1.83
2023-06-19 10:00:00,172.07,419.6,32.7,65.13,1.51
2023-06-19 11:00:00,95.25,212.5,32.11,68.07,1.3
2023-06-19 12:00:00,23.25,47.92,31.07,78.57,1.1
2023-06-19 13:00:00,0.0,0.0,30.08,82.48,1.41
2023-06-19 14:00:00,0.0,0.0,29.62,82.75,1.95
2023-06-19 15:00:00,0.0,0.0,29.26,82.6,2.46
2023-06-19 16:00:00,0.0,0.0,28.82,83.16,2.82
2023-06-19 17:00:00,0.0,0.0,28.38,84.21,3.03
2023-06-19 18:00:00,0.0,0.0,27.97,85.11,3.12
2023-06-19 19:00:00,0.0,0.0,27.57,85.87,3.12
2023-06-19 20:00:00,0.0,0.0,27.2,86.54,3.12
2023-06-19 21:00:00,0.0,0.0,26.86,87.25,3.14
2023-06-19 22:00:00,0.0,0.0,26.55,88.06,3.23
2023-06-19 23:00:00,0.0,0.0,26.26,88.97,3.36
2023-06-20 00:00:00,14.18,18.67,26.1,89.59,3.48
2023-06-20 01:00:00,105.9,146.93,26.46,87.82,3.76
2023-06-20 02:00:00,232.75,342.17,27.19,84.88,3.58
2023-06-20 03:00:00,382.77,542.08,28.64,77.75,3.57
2023-06-20 04:00:00,510.73,709.67,30.56,68.0,3.66
2023-06-20 05:00:00,613.58,823.0,32.07,61.52,3.23
2023-06-20 06:00:00,560.75,843.78,32.99,59.07,2.41
2023-06-20 07:00:00,539.8,823.12,33.58,56.71,1.77
2023-06-20 08:00:00,453.42,733.83,33.76,55.9,1.26
2023-06-20 09:00:00,379.83,585.6,33.55,57.74,1.07
2023-06-20 10:00:00,241.95,397.5,33.19,59.62,1.05
2023-06-20 11:00:00,121.15,200.35,32.25,64.22,1.25
2023-06-20 12:00:00,32.58,45.85,30.92,76.02,1.52
2023-06-20 13:00:00,0.0,0.0,29.88,81.82,1.87
2023-06-20 14:00:00,0.0,0.0,29.3,83.6,2.17
2023-06-20 15:00:00,0.0,0.0,28.8,84.99,2.47
2023-06-20 16:00:00,0.0,0.0,28.35,86.33,2.67
2023-06-20 17:00:00,0.0,0.0,27.98,87.25,2.83
2023-06-20 18:00:00,0.0,0.0,27.63,87.95,2.95
2023-06-20 19:00:00,0.0,0.0,27.29,88.67,2.99
2023-06-20 20:00:00,0.0,0.0,26.96,89.52,2.88
2023-06-20 21:00:00,0.0,0.0,26.73,89.95,2.6
2023-06-20 22:00:00,0.0,0.0,26.53,90.48,2.29
2023-06-20 23:00:00,0.0,0.0,26.38,90.7,2.14
2023-06-21 00:00:00,4.3,16.17,26.28,90.49,2.13
2023-06-21 01:00:00,52.88,124.05,26.44,87.23,2.53
2023-06-21 02:00:00,124.1,303.67,26.54,83.65,2.95
2023-06-21 03:00:00,271.48,501.27,26.65,79.85,3.11
2023-06-21 04:00:00,317.65,671.38,26.88,77.74,3.09
2023-06-21 05:00:00,426.25,787.8,27.44,75.25,3.05
2023-06-21 06:00:00,447.95,837.83,28.07,72.66,2.82
2023-06-21 07:00:00,393.17,819.42,28.57,70.72,2.28
2023-06-21 08:00:00,225.3,730.75,29.0,69.01,1.6
2023-06-21 09:00:00,207.23,582.5,29.39,67.47,1.08
2023-06-21 10:00:00,189.88,394.08,29.46,67.18,0.83
2023-06-21 11:00:00,98.22,197.8,29.25,69.52,1.09
2023-06-21 12:00:00,25.02,46.12,28.49,76.55,1.54
2023-06-21 13:00:00,0.0,0.0,27.53,82.91,1.83
2023-06-21 14:00:00,0.0,0.0,27.24,84.06,2.04
2023-06-21 15:00:00,0.0,0.0,27.11,85.22,1.93
2023-06-21 16:00:00,0.0,0.0,27.1,85.98,1.85
2023-06-21 17:00:00,0.0,0.0,27.12,86.88,1.91
2023-06-21 18:00:00,0.0,0.0,27.14,88.17,1.99
2023-06-21 19:00:00,0.0,0.0,27.13,90.09,1.9
2023-06-21 20:00:00,0.0,0.0,27.09,91.7,1.74
2023-06-21 21:00:00,0.0,0.0,27.03,92.71,1.48
2023-06-21 22:00:00,0.0,0.0,26.98,92.59,1.24
2023-06-21 23:00:00,0.0,0.0,26.94,91.98,1.03
2023-06-22 00:00:00,12.35,18.3,26.88,92.14,0.87
2023-06-22 01:00:00,99.68,144.43,27.4,88.36,0.97
2023-06-22 02:00:00,255.88,338.2,28.06,83.22,1.4
2023-06-22 03:00:00,407.67,537.35,28.84,76.99,1.73
2023-06-22 04:00:00,549.78,704.95,29.67,70.52,1.65
2023-06-22 05:00:00,600.53,817.75,30.52,64.54,1.34
2023-06-22 06:00:00,596.62,865.28,31.27,60.14,0.93
2023-06-22 07:00:00,542.53,846.25,31.73,58.21,0.94
2023-06-22 08:00:00,485.98,757.2,31.82,58.47,1.35
2023-06-22 09:00:00,346.85,607.67,31.59,60.29,1.63
2023-06-22 10:00:00,226.93,416.0,31.24,63.56,1.81
2023-06-22 11:00:00,113.97,212.2,30.73,67.22,2.01
2023-06-22 12:00:00,29.52,49.08,29.59,76.14,1.97
2023-06-22 13:00:00,0.0,0.0,28.4,84.65,2.09
2023-06-22 14:00:00,0.0,0.0,27.99,86.63,2.5
2023-06-22 15:00:00,0.0,0.0,27.8,88.44,2.74
2023-06-22 16:00:00,0.0,0.0,27.61,90.22,2.8
2023-06-22 17:00:00,0.0,0.0,27.45,91.4,2.7
2023-06-22 18:00:00,0.0,0.0,27.28,92.3,2.54
2023-06-22 19:00:00,0.0,0.0,27.15,92.89,2.48
2023-06-22 20:00:00,0.0,0.0,26.96,93.66,2.45
2023-06-22 21:00:00,0.0,0.0,26.81,94.11,2.57
2023-06-22 22:00:00,0.0,0.0,26.69,94.21,2.64
2023-06-22 23:00:00,0.0,0.0,26.54,94.23,2.52
2023-06-23 00:00:00,11.18,18.25,26.5,93.42,2.42
2023-06-23 01:00:00,67.32,144.27,27.12,88.09,2.95
2023-06-23 02:00:00,162.38,339.4,27.9,82.08,2.94
2023-06-23 03:00:00,260.45,541.42,29.21,72.73,2.71
2023-06-23 04:00:00,299.3,712.22,30.48,65.26,2.15
2023-06-23 05:00:00,357.6,829.2,31.48,60.22,1.53
2023-06-23 06:00:00,407.02,878.75,32.14,58.32,1.11
2023-06-23 07:00:00,444.5,860.45,32.55,57.7,1.0
2023-06-23 08:00:00,401.0,772.92,32.75,57.0,1.1
2023-06-23 09:00:00,299.6,626.03,32.72,57.41,1.26
2023-06-23 10:00:00,222.0,435.17,32.52,59.04,1.21
2023-06-23 11:00:00,105.97,227.52,32.19,59.44,1.47
2023-06-23 12:00:00,28.88,53.67,30.8,71.85,2.03
2023-06-23 13:00:00,0.0,0.0,29.29,79.94,2.46
2023-06-23 14:00:00,0.0,0.0,28.7,82.7,2.55
2023-06-23 15:00:00,0.0,0.0,28.28,85.64,2.47
2023-06-23 16:00:00,0.0,0.0,27.96,87.98,2.46
2023-06-23 17:00:00,0.0,0.0,27.74,89.54,2.56
2023-06-23 18:00:00,0.0,0.0,27.6,90.37,2.64
2023-06-23 19:00:00,0.0,0.0,27.44,91.13,2.71
2023-06-23 20:00:00,0.0,0.0,27.23,91.7,2.68
2023-06-23 21:00:00,0.0,0.0,26.92,91.69,2.65
2023-06-23 22:00:00,0.0,0.0,26.53,90.92,2.57
2023-06-23 23:00:00,0.0,0.0,26.16,89.25,2.47
2023-06-24 00:00:00,11.15,20.05,26.02,87.48,2.36
2023-06-24 01:00:00,106.9,162.57,26.65,81.7,2.74
2023-06-24 02:00:00,237.93,370.25,27.4,76.29,3.06
2023-06-24 03:00:00,396.7,574.88,28.51,70.73,3.35
2023-06-24 04:00:00,518.03,743.2,29.74,65.05,3.39
2023-06-24 05:00:00,610.12,856.0,30.84,60.55,3.14
2023-06-24 06:00:00,571.53,902.1,31.67,57.3,2.72
2023-06-24 07:00:00,547.4,880.08,32.19,57.18,2.06
2023-06-24 08:00:00,454.55,790.28,32.79,56.02,1.58
2023-06-24 09:00:00,318.5,641.35,33.14,54.72,1.32
2023-06-24 10:00:00,206.02,447.83,32.86,56.75,1.21
2023-06-24 11:00:00,102.15,235.82,32.19,61.29,1.3
2023-06-24 12:00:00,25.58,56.25,30.96,72.01,1.43
2023-06-24 13:00:00,0.0,0.0,29.87,76.62,1.85
2023-06-24 14:00:00,0.0,0.0,29.33,76.97,2.46
2023-06-24 15:00:00,0.0,0.0,28.89,78.52,2.95
2023-06-24 16:00:00,0.0,0.0,28.49,81.29,3.21
2023-06-24 17:00:00,0.0,0.0,28.1,84.15,3.34
2023-06-24 18:00:00,0.0,0.0,27.69,86.56,3.4
2023-06-24 19:00:00,0.0,0.0,27.29,88.37,3.41
2023-06-24 20:00:00,0.0,0.0,26.9,89.69,3.43
2023-06-24 21:00:00,0.0,0.0,26.53,90.41,3.43
2023-06-24 22:00:00,0.0,0.0,26.21,91.03,3.57
2023-06-24 23:00:00,0.0,0.0,25.97,91.49,3.59
2023-06-25 00:00:00,7.82,19.85,25.85,91.61,3.49
2023-06-25 01:00:00,70.9,161.38,26.12,89.84,3.61
2023-06-25 02:00:00,165.82,367.58,26.76,86.2,3.43
2023-06-25 03:00:00,255.12,570.58,27.79,80.52,3.16
2023-06-25 04:00:00,346.12,738.3,28.82,74.44,2.95
2023-06-25 05:00:00,413.33,851.2,29.64,69.44,2.79
2023-06-25 06:00:00,394.7,897.88,30.41,65.54,2.81
2023-06-25 07:00:00,397.1,875.92,30.97,63.28,3.13
2023-06-25 08:00:00,494.15,785.2,31.31,62.39,3.45
2023-06-25 09:00:00,406.27,634.72,31.26,63.3,3.53
2023-06-25 10:00:00,293.02,440.38,30.88,65.8,3.57
2023-06-25 11:00:00,148.75,229.27,30.2,70.84,3.42
2023-06-25 12:00:00,38.42,54.28,29.12,78.86,3.13
2023-06-25 13:00:00,0.0,0.0,28.3,83.29,3.15
2023-06-25 14:00:00,0.0,0.0,28.03,84.33,3.27
2023-06-25 15:00:00,0.0,0.0,27.83,84.86,3.27
2023-06-25 16:00:00,0.0,0.0,27.64,85.49,3.15
2023-06-25 17:00:00,0.0,0.0,27.43,86.42,3.02
2023-06-25 18:00:00,0.0,0.0,27.2,87.5,2.92
2023-06-25 19:00:00,0.0,0.0,26.98,88.49,2.8
2023-06-25 20:00:00,0.0,0.0,26.73,89.43,2.54
2023-06-25 21:00:00,0.0,0.0,26.53,90.15,2.28
2023-06-25 22:00:00,0.0,0.0,26.32,90.59,2.11
2023-06-25 23:00:00,0.0,0.0,26.12,90.96,1.98
2023-06-26 00:00:00,7.0,18.88,26.03,90.75,1.95
2023-06-26 01:00:00,91.22,154.85,26.65,85.7,2.54
2023-06-26 02:00:00,198.18,362.33,27.45,78.8,2.88
2023-06-26 03:00:00,333.98,572.5,28.59,70.09,3.32
2023-06-26 04:00:00,437.6,747.38,30.07,59.83,3.59
2023-06-26 05:00:00,521.62,866.53,31.71,51.25,3.66
2023-06-26 06:00:00,635.12,916.8,33.06,45.78,3.38
2023-06-26 07:00:00,652.9,895.28,33.9,44.73,2.66
2023-06-26 08:00:00,556.42,804.33,34.61,42.58,2.1
2023-06-26 09:00:00,424.2,653.83,34.96,41.12,1.6
2023-06-26 10:00:00,248.52,458.3,34.56,44.64,1.18
2023-06-26 11:00:00,132.45,243.32,33.48,48.95,1.6
2023-06-26 12:00:00,34.78,58.75,31.55,64.2,2.28
2023-06-26 13:00:00,0.0,0.0,30.22,73.86,2.31
2023-06-26 14:00:00,0.0,0.0,29.66,77.93,2.12
2023-06-26 15:00:00,0.0,0.0,29.19,80.4,1.88
2023-06-26 16:00:00,0.0,0.0,28.98,77.29,1.79
2023-06-26 17:00:00,0.0,0.0,28.58,80.94,1.84
2023-06-26 18:00:00,0.0,0.0,28.17,84.94,2.05
2023-06-26 19:00:00,0.0,0.0,27.89,86.1,2.02
2023-06-26 20:00:00,0.0,0.0,27.48,87.75,1.64
2023-06-26 21:00:00,0.0,0.0,27.08,88.11,1.35
2023-06-26 22:00:00,0.0,0.0,26.67,87.94,1.29
2023-06-26 23:00:00,0.0,0.0,26.26,87.56,1.39
2023-06-27 00:00:00,13.25,20.08,26.12,86.02,1.73
2023-06-27 01:00:00,101.28,167.05,26.87,78.36,2.82
2023-06-27 02:00:00,229.27,378.1,27.96,70.0,3.56
2023-06-27 03:00:00,376.27,584.0,29.74,59.93,4.03
2023-06-27 04:00:00,497.0,752.7,31.56,53.29,3.5
2023-06-27 05:00:00,576.92,866.83,32.95,50.6,2.42
2023-06-27 06:00:00,610.03,908.95,33.85,49.75,1.54
2023-06-27 07:00:00,661.2,879.65,34.59,46.09,1.2
2023-06-27 08:00:00,610.97,781.03,34.73,44.98,0.99
2023-06-27 09:00:00,495.52,627.3,34.35,46.49,0.9
2023-06-27 10:00:00,310.17,432.98,33.97,48.9,0.93
2023-06-27 11:00:00,155.25,225.65,33.52,50.7,1.16
2023-06-27 12:00:00,47.9,55.0,32.26,59.41,1.51
2023-06-27 13:00:00,0.0,0.0,30.91,68.23,2.11
2023-06-27 14:00:00,0.0,0.0,29.92,75.26,2.51
2023-06-27 15:00:00,0.0,0.0,29.21,79.67,2.79
2023-06-27 16:00:00,0.0,0.0,28.79,82.04,2.93
2023-06-27 17:00:00,0.0,0.0,28.52,84.39,2.71
2023-06-27 18:00:00,0.0,0.0,28.28,85.52,2.37
2023-06-27 19:00:00,0.0,0.0,27.95,85.07,2.15
2023-06-27 20:00:00,0.0,0.0,27.45,84.28,2.43
2023-06-27 21:00:00,0.0,0.0,26.84,83.5,2.89
2023-06-27 22:00:00,0.0,0.0,26.23,82.98,2.99
2023-06-27 23:00:00,0.0,0.0,25.66,83.23,2.88
2023-06-28 00:00:00,17.77,19.1,25.42,83.08,2.78
2023-06-28 01:00:00,151.0,159.98,26.24,76.85,3.27
2023-06-28 02:00:00,339.02,368.92,27.62,68.65,3.67
2023-06-28 03:00:00,518.25,575.8,29.28,60.76,3.99
2023-06-28 04:00:00,710.83,746.25,30.96,53.65,3.88
2023-06-28 05:00:00,855.75,861.65,32.43,48.49,3.1
2023-06-28 06:00:00,905.05,905.3,33.51,47.16,1.83
2023-06-28 07:00:00,861.33,932.6,34.33,44.49,1.27
2023-06-28 08:00:00,760.1,844.1,34.56,44.73,1.91
2023-06-28 09:00:00,601.42,695.33,34.44,44.92,2.77
2023-06-28 10:00:00,405.7,500.15,33.9,46.19,3.39
2023-06-28 11:00:00,218.82,278.83,32.75,51.62,3.77
2023-06-28 12:00:00,54.85,71.72,30.83,64.5,3.73
2023-06-28 13:00:00,0.0,0.0,29.37,71.95,3.61
2023-06-28 14:00:00,0.0,0.0,28.87,75.39,3.68
2023-06-28 15:00:00,0.0,0.0,28.55,78.7,3.79
2023-06-28 16:00:00,0.0,0.0,28.33,81.93,3.84
2023-06-28 17:00:00,0.0,0.0,28.22,84.28,3.7
2023-06-28 18:00:00,0.0,0.0,28.07,86.28,3.28
2023-06-28 19:00:00,0.0,0.0,27.88,87.6,2.67
2023-06-28 20:00:00,0.0,0.0,27.6,87.85,2.24
2023-06-28 21:00:00,0.0,0.0,27.14,87.96,1.99
2023-06-28 22:00:00,0.0,0.0,26.66,87.69,1.95
2023-06-28 23:00:00,0.0,0.0,26.18,87.03,2.06
2023-06-29 00:00:00,16.65,21.15,25.94,85.54,2.29
2023-06-29 01:00:00,155.32,183.1,26.64,78.74,3.1
2023-06-29 02:00:00,336.38,400.95,27.68,71.06,3.41
2023-06-29 03:00:00,522.83,607.15,29.31,62.03,3.67
2023-06-29 04:00:00,716.17,774.53,31.07,54.01,3.86
2023-06-29 05:00:00,877.2,886.08,32.61,48.28,3.78
2023-06-29 06:00:00,909.3,931.45,33.67,46.68,3.25
2023-06-29 07:00:00,902.6,909.92,34.37,45.57,2.81
2023-06-29 08:00:00,754.42,820.55,34.74,44.72,2.45
2023-06-29 09:00:00,574.88,671.33,34.64,45.71,2.19
2023-06-29 10:00:00,411.27,476.65,34.01,49.64,1.85
2023-06-29 11:00:00,213.8,259.55,32.97,55.85,1.53
2023-06-29 12:00:00,48.75,65.32,31.41,68.14,1.43
2023-06-29 13:00:00,0.0,0.0,30.53,73.33,1.37
2023-06-29 14:00:00,0.0,0.0,30.35,73.33,1.31
2023-06-29 15:00:00,0.0,0.0,30.0,73.06,1.45
2023-06-29 16:00:00,0.0,0.0,29.37,78.34,1.68
2023-06-29 17:00:00,0.0,0.0,28.73,85.78,1.93
2023-06-29 18:00:00,0.0,0.0,28.31,87.61,2.22
2023-06-29 19:00:00,0.0,0.0,27.91,88.23,2.46
2023-06-29 20:00:00,0.0,0.0,27.45,88.07,2.65
2023-06-29 21:00:00,0.0,0.0,26.99,87.51,2.77
2023-06-29 22:00:00,0.0,0.0,26.43,87.15,2.73
2023-06-29 23:00:00,0.0,0.0,25.86,86.68,2.49
2023-06-30 00:00:00,15.02,20.3,25.6,85.31,2.15
2023-06-30 01:00:00,152.77,175.15,26.34,76.66,2.57
2023-06-30 02:00:00,318.73,389.83,27.54,67.15,2.92
2023-06-30 03:00:00,533.22,594.83,29.38,56.88,3.43
2023-06-30 04:00:00,690.1,763.67,31.46,49.02,3.61
2023-06-30 05:00:00,873.75,876.55,33.4,43.42,3.55
2023-06-30 06:00:00,914.53,917.28,34.77,42.24,3.1
2023-06-30 07:00:00,920.97,938.72,35.75,40.72,2.85
2023-06-30 08:00:00,794.72,849.6,36.38,39.06,2.62
2023-06-30 09:00:00,620.28,700.38,36.71,37.89,2.22
2023-06-30 10:00:00,447.73,504.6,36.21,40.23,1.6
2023-06-30 11:00:00,247.12,282.17,34.93,46.69,1.23
2023-06-30 12:00:00,62.67,73.03,32.97,61.61,1.49
2023-06-30 13:00:00,0.0,0.0,31.65,69.82,2.03
2023-06-30 14:00:00,0.0,0.0,30.99,74.15,2.35
2023-06-30 15:00:00,0.0,0.0,30.52,77.79,2.48
2023-06-30 16:00:00,0.0,0.0,30.07,81.08,2.55
2023-06-30 17:00:00,0.0,0.0,29.54,83.26,2.64
2023-06-30 18:00:00,0.0,0.0,29.01,83.56,2.65
2023-06-30 19:00:00,0.0,0.0,28.51,83.29,2.58
2023-06-30 20:00:00,0.0,0.0,28.0,83.6,2.32
2023-06-30 21:00:00,0.0,0.0,27.56,84.02,2.05
2023-06-30 22:00:00,0.0,0.0,27.19,84.2,1.96
2023-06-30 23:00:00,0.0,0.0,26.86,84.58,1.99
2023-07-01 00:00:00,13.8,18.42,26.75,84.42,2.03
2023-07-01 01:00:00,124.32,160.6,27.48,78.33,2.67
2023-07-01 02:00:00,294.52,369.4,28.74,71.16,3.51
2023-07-01 03:00:00,468.25,575.47,30.45,63.72,4.18
2023-07-01 04:00:00,621.03,746.3,32.02,56.38,4.0
2023-07-01 05:00:00,741.67,861.4,33.25,51.16,3.23
2023-07-01 06:00:00,812.58,910.97,33.96,48.84,2.24
2023-07-01 07:00:00,770.65,893.15,34.31,45.19,1.38
2023-07-01 08:00:00,581.25,805.72,34.23,45.86,0.55
2023-07-01 09:00:00,380.65,657.65,33.92,48.29,0.61
2023-07-01 10:00:00,215.38,463.77,33.51,51.15,1.05
2023-07-01 11:00:00,105.5,248.77,32.82,54.79,1.28
2023-07-01 12:00:00,28.02,61.62,31.4,67.27,1.47
2023-07-01 13:00:00,0.0,0.0,30.45,73.81,1.6
2023-07-01 14:00:00,0.0,0.0,29.95,76.73,1.61
2023-07-01 15:00:00,0.0,0.0,29.48,79.36,1.73
2023-07-01 16:00:00,0.0,0.0,28.99,82.01,2.08
2023-07-01 17:00:00,0.0,0.0,28.35,83.0,2.55
2023-07-01 18:00:00,0.0,0.0,27.71,83.8,3.08
2023-07-01 19:00:00,0.0,0.0,27.25,85.85,3.23
2023-07-01 20:00:00,0.0,0.0,26.98,87.08,3.28
2023-07-01 21:00:00,0.0,0.0,26.83,87.76,3.31
2023-07-01 22:00:00,0.0,0.0,26.7,88.27,3.26
2023-07-01 23:00:00,0.0,0.0,26.63,88.24,3.16
2023-07-02 00:00:00,3.78,18.42,26.66,87.4,3.25
2023-07-02 01:00:00,35.85,158.35,27.13,84.01,3.82
2023-07-02 02:00:00,79.38,367.48,27.69,78.97,4.11
2023-07-02 03:00:00,119.95,575.22,28.33,71.2,4.59
2023-07-02 04:00:00,183.27,745.3,28.74,66.77,4.88
2023-07-02 05:00:00,263.83,859.47,29.06,64.22,5.0
2023-07-02 06:00:00,438.88,926.15,29.25,63.1,4.81
2023-07-02 07:00:00,311.75,904.2,29.26,63.6,4.4
2023-07-02 08:00:00,196.62,813.25,29.19,64.73,3.99
2023-07-02 09:00:00,215.35,661.47,28.97,66.78,3.79
2023-07-02 10:00:00,174.23,464.05,28.58,69.78,3.85
2023-07-02 11:00:00,66.97,247.48,28.03,73.84,4.06
2023-07-02 12:00:00,3.55,60.2,27.21,79.32,4.16
2023-07-02 13:00:00,0.0,0.0,26.57,83.09,4.4
2023-07-02 14:00:00,0.0,0.0,26.27,84.47,4.75
2023-07-02 15:00:00,0.0,0.0,26.07,85.19,4.9
2023-07-02 16:00:00,0.0,0.0,25.87,85.81,4.93
2023-07-02 17:00:00,0.0,0.0,25.7,86.53,5.08
2023-07-02 18:00:00,0.0,0.0,25.56,87.23,5.37
2023-07-02 19:00:00,0.0,0.0,25.47,87.86,5.55
2023-07-02 20:00:00,0.0,0.0,25.38,88.95,5.42
2023-07-02 21:00:00,0.0,0.0,25.28,90.28,4.91
2023-07-02 22:00:00,0.0,0.0,25.24,91.23,4.41
2023-07-02 23:00:00,0.0,0.0,25.25,91.38,4.13
2023-07-03 00:00:00,6.25,17.9,25.34,90.96,3.99
2023-07-03 01:00:00,65.25,162.38,25.82,88.79,4.07
2023-07-03 02:00:00,160.62,377.98,26.53,85.5,3.86
2023-07-03 03:00:00,245.18,586.22,27.43,81.5,3.94
2023-07-03 04:00:00,336.62,757.28,28.48,76.53,4.22
2023-07-03 05:00:00,368.25,872.65,29.59,70.95,4.12
2023-07-03 06:00:00,380.9,917.7,30.46,66.51,3.84
2023-07-03 07:00:00,399.7,896.55,31.01,63.78,3.51
2023-07-03 08:00:00,351.12,805.78,31.31,62.28,3.16
2023-07-03 09:00:00,182.65,653.72,31.38,62.03,2.75
2023-07-03 10:00:00,160.57,455.5,31.19,63.49,2.16
2023-07-03 11:00:00,75.12,239.6,30.61,66.25,1.49
2023-07-03 12:00:00,22.0,59.4,29.75,73.77,0.91
2023-07-03 13:00:00,0.0,0.0,28.74,81.19,1.38
2023-07-03 14:00:00,0.0,0.0,28.01,85.59,2.21
2023-07-03 15:00:00,0.0,0.0,27.63,86.93,2.74
2023-07-03 16:00:00,0.0,0.0,27.34,88.25,2.94
2023-07-03 17:00:00,0.0,0.0,27.11,89.04,3.16
2023-07-03 18:00:00,0.0,0.0,26.87,89.74,3.26
2023-07-03 19:00:00,0.0,0.0,26.64,90.29,3.23
2023-07-03 20:00:00,0.0,0.0,26.49,90.32,3.16
2023-07-03 21:00:00,0.0,0.0,26.29,90.56,2.93
2023-07-03 22:00:00,0.0,0.0,26.12,90.43,2.77
2023-07-03 23:00:00,0.0,0.0,25.94,90.19,2.7
2023-07-04 00:00:00,5.15,17.92,25.96,89.39,2.7
2023-07-04 01:00:00,86.32,158.23,26.67,85.21,3.38
2023-07-04 02:00:00,204.2,361.92,27.5,80.82,3.54
2023-07-04 03:00:00,335.9,561.28,28.68,74.4,3.97
2023-07-04 04:00:00,468.4,727.55,29.78,69.22,4.07
2023-07-04 05:00:00,560.9,838.58,30.76,65.06,3.91
2023-07-04 06:00:00,488.05,887.38,31.37,62.63,3.54
2023-07-04 07:00:00,537.12,871.1,31.39,62.16,3.05
2023-07-04 08:00:00,372.88,784.17,31.03,63.47,2.68
2023-07-04 09:00:00,332.3,636.17,30.6,65.63,2.53
2023-07-04 10:00:00,275.98,443.2,30.09,68.29,2.44
2023-07-04 11:00:00,122.25,232.18,29.51,72.58,2.12
2023-07-04 12:00:00,29.8,57.03,28.78,78.14,1.82
2023-07-04 13:00:00,0.0,0.0,28.02,84.18,1.67
2023-07-04 14:00:00,0.0,0.0,27.66,84.83,2.09
2023-07-04 15:00:00,0.0,0.0,27.37,85.16,2.74
2023-07-04 16:00:00,0.0,0.0,27.15,85.65,3.29
2023-07-04 17:00:00,0.0,0.0,26.92,86.5,3.42
2023-07-04 18:00:00,0.0,0.0,26.8,86.07,3.89
2023-07-04 19:00:00,0.0,0.0,26.66,85.32,4.51
2023-07-04 20:00:00,0.0,0.0,26.43,84.6,4.93
2023-07-04 21:00:00,0.0,0.0,26.11,84.69,4.7
2023-07-04 22:00:00,0.0,0.0,25.82,85.55,4.52
2023-07-04 23:00:00,0.0,0.0,25.56,87.02,4.19
2023-07-05 00:00:00,11.1,17.33,25.53,87.13,4.21
2023-07-05 01:00:00,89.7,158.2,26.16,83.86,4.66
2023-07-05 02:00:00,210.45,368.95,27.48,76.8,4.8
2023-07-05 03:00:00,330.48,577.65,29.32,65.01,5.45
2023-07-05 04:00:00,439.1,749.9,30.87,56.3,5.69
2023-07-05 05:00:00,550.65,866.65,32.25,50.46,5.63
2023-07-05 06:00:00,534.42,916.4,33.38,46.84,5.44
2023-07-05 07:00:00,487.5,898.35,34.09,44.94,5.23
2023-07-05 08:00:00,490.33,810.45,34.46,44.07,4.99
2023-07-05 09:00:00,380.38,661.05,34.5,43.97,4.79
2023-07-05 10:00:00,221.35,464.73,34.06,45.35,4.47
2023-07-05 11:00:00,114.88,247.57,33.06,50.3,3.77
2023-07-05 12:00:00,31.55,61.05,31.23,60.37,3.04
2023-07-05 13:00:00,0.0,0.0,29.92,65.14,3.39
2023-07-05 14:00:00,0.0,0.0,29.25,67.17,3.99
2023-07-05 15:00:00,0.0,0.0,28.55,69.77,4.54
2023-07-05 16:00:00,0.0,0.0,27.91,72.83,4.57
2023-07-05 17:00:00,0.0,0.0,27.43,75.47,4.15
2023-07-05 18:00:00,0.0,0.0,26.96,78.19,3.94
2023-07-05 19:00:00,0.0,0.0,26.61,80.35,4.22
2023-07-05 20:00:00,0.0,0.0,26.31,82.16,4.47
2023-07-05 21:00:00,0.0,0.0,26.01,83.93,4.4
2023-07-05 22:00:00,0.0,0.0,25.75,85.81,4.18
2023-07-05 23:00:00,0.0,0.0,25.58,87.12,4.17
2023-07-06 00:00:00,10.1,17.08,25.6,86.97,4.39
2023-07-06 01:00:00,87.82,156.4,26.16,84.06,4.82
2023-07-06 02:00:00,230.3,365.98,27.21,77.57,5.23
2023-07-06 03:00:00,358.98,573.58,28.39,69.87,5.85
